"IndexName","Date","Total Returns Index"
"NIFTY SMALLCAP 250","26 Feb 2010","2702.12"
"NIFTY SMALLCAP 250","25 Feb 2010","2673.54"
"NIFTY SMALLCAP 250","24 Feb 2010","2681.11"
"NIFTY SMALLCAP 250","23 Feb 2010","2692.94"
"NIFTY SMALLCAP 250","22 Feb 2010","2717.07"
"NIFTY SMALLCAP 250","19 Feb 2010","2738.19"
"NIFTY SMALLCAP 250","18 Feb 2010","2777.85"
"NIFTY SMALLCAP 250","17 Feb 2010","2789.50"
"NIFTY SMALLCAP 250","16 Feb 2010","2768.48"
"NIFTY SMALLCAP 250","15 Feb 2010","2757.98"
"NIFTY SMALLCAP 250","11 Feb 2010","2773.29"
"NIFTY SMALLCAP 250","10 Feb 2010","2748.04"
"NIFTY SMALLCAP 250","09 Feb 2010","2751.86"
"NIFTY SMALLCAP 250","08 Feb 2010","2734.54"
"NIFTY SMALLCAP 250","06 Feb 2010","2744.66"
"NIFTY SMALLCAP 250","05 Feb 2010","2701.67"
"NIFTY SMALLCAP 250","04 Feb 2010","2782.45"
"NIFTY SMALLCAP 250","03 Feb 2010","2826.11"
"NIFTY SMALLCAP 250","02 Feb 2010","2788.66"
"NIFTY SMALLCAP 250","01 Feb 2010","2815.32"
"NIFTY SMALLCAP 250","29 Jan 2010","2772.52"
"NIFTY SMALLCAP 250","28 Jan 2010","2743.27"
"NIFTY SMALLCAP 250","27 Jan 2010","2742.84"
"NIFTY SMALLCAP 250","25 Jan 2010","2867.83"
"NIFTY SMALLCAP 250","22 Jan 2010","2896.99"
"NIFTY SMALLCAP 250","21 Jan 2010","2926.52"
"NIFTY SMALLCAP 250","20 Jan 2010","3000.35"
"NIFTY SMALLCAP 250","19 Jan 2010","2994.23"
"NIFTY SMALLCAP 250","18 Jan 2010","3006.89"
"NIFTY SMALLCAP 250","15 Jan 2010","2987.06"
"NIFTY SMALLCAP 250","14 Jan 2010","2969.39"
"NIFTY SMALLCAP 250","13 Jan 2010","2934.73"
"NIFTY SMALLCAP 250","12 Jan 2010","2914.95"
"NIFTY SMALLCAP 250","11 Jan 2010","2943.89"
"NIFTY SMALLCAP 250","08 Jan 2010","2900.44"
"NIFTY SMALLCAP 250","07 Jan 2010","2891.15"
"NIFTY SMALLCAP 250","06 Jan 2010","2875.74"
"NIFTY SMALLCAP 250","05 Jan 2010","2857.02"
"NIFTY SMALLCAP 250","04 Jan 2010","2832.33"
"NIFTY SMALLCAP 250","31 Dec 2009","2790.50"
"NIFTY SMALLCAP 250","30 Dec 2009","2779.51"
"NIFTY SMALLCAP 250","29 Dec 2009","2747.99"
"NIFTY SMALLCAP 250","24 Dec 2009","2723.17"
"NIFTY SMALLCAP 250","23 Dec 2009","2710.43"
"NIFTY SMALLCAP 250","22 Dec 2009","2674.48"
"NIFTY SMALLCAP 250","21 Dec 2009","2655.39"
"NIFTY SMALLCAP 250","18 Dec 2009","2660.85"
"NIFTY SMALLCAP 250","17 Dec 2009","2665.62"
"NIFTY SMALLCAP 250","16 Dec 2009","2641.13"
"NIFTY SMALLCAP 250","15 Dec 2009","2630.87"
"NIFTY SMALLCAP 250","14 Dec 2009","2669.46"
"NIFTY SMALLCAP 250","11 Dec 2009","2677.58"
"NIFTY SMALLCAP 250","10 Dec 2009","2696.56"
"NIFTY SMALLCAP 250","09 Dec 2009","2676.11"
"NIFTY SMALLCAP 250","08 Dec 2009","2673.69"
"NIFTY SMALLCAP 250","07 Dec 2009","2643.92"
"NIFTY SMALLCAP 250","04 Dec 2009","2658.42"
"NIFTY SMALLCAP 250","03 Dec 2009","2649.45"
"NIFTY SMALLCAP 250","02 Dec 2009","2630.04"
"NIFTY SMALLCAP 250","01 Dec 2009","2607.25"
"NIFTY SMALLCAP 250","30 Nov 2009","2554.53"
"NIFTY SMALLCAP 250","27 Nov 2009","2502.88"
"NIFTY SMALLCAP 250","26 Nov 2009","2559.25"
"NIFTY SMALLCAP 250","25 Nov 2009","2584.12"
"NIFTY SMALLCAP 250","24 Nov 2009","2582.94"
"NIFTY SMALLCAP 250","23 Nov 2009","2576.16"
"NIFTY SMALLCAP 250","20 Nov 2009","2560.96"
"NIFTY SMALLCAP 250","19 Nov 2009","2539.80"
"NIFTY SMALLCAP 250","18 Nov 2009","2577.10"
"NIFTY SMALLCAP 250","17 Nov 2009","2563.07"
"NIFTY SMALLCAP 250","16 Nov 2009","2561.25"
"NIFTY SMALLCAP 250","13 Nov 2009","2534.97"
"NIFTY SMALLCAP 250","12 Nov 2009","2524.19"
"NIFTY SMALLCAP 250","11 Nov 2009","2534.95"
"NIFTY SMALLCAP 250","10 Nov 2009","2488.45"
"NIFTY SMALLCAP 250","09 Nov 2009","2493.20"
"NIFTY SMALLCAP 250","06 Nov 2009","2449.54"
"NIFTY SMALLCAP 250","05 Nov 2009","2393.91"
"NIFTY SMALLCAP 250","04 Nov 2009","2354.51"
"NIFTY SMALLCAP 250","03 Nov 2009","2304.01"
"NIFTY SMALLCAP 250","30 Oct 2009","2408.96"
"NIFTY SMALLCAP 250","29 Oct 2009","2419.68"
"NIFTY SMALLCAP 250","28 Oct 2009","2449.64"
"NIFTY SMALLCAP 250","27 Oct 2009","2459.57"
"NIFTY SMALLCAP 250","26 Oct 2009","2561.32"
"NIFTY SMALLCAP 250","23 Oct 2009","2600.99"
"NIFTY SMALLCAP 250","22 Oct 2009","2589.98"
"NIFTY SMALLCAP 250","21 Oct 2009","2641.94"
"NIFTY SMALLCAP 250","20 Oct 2009","2647.54"
"NIFTY SMALLCAP 250","17 Oct 2009","2647.06"
"NIFTY SMALLCAP 250","16 Oct 2009","2623.90"
"NIFTY SMALLCAP 250","15 Oct 2009","2607.68"
"NIFTY SMALLCAP 250","14 Oct 2009","2589.46"
"NIFTY SMALLCAP 250","12 Oct 2009","2541.96"
"NIFTY SMALLCAP 250","09 Oct 2009","2515.76"
"NIFTY SMALLCAP 250","08 Oct 2009","2533.42"
"NIFTY SMALLCAP 250","07 Oct 2009","2524.97"
"NIFTY SMALLCAP 250","06 Oct 2009","2511.20"
"NIFTY SMALLCAP 250","05 Oct 2009","2525.51"
"NIFTY SMALLCAP 250","01 Oct 2009","2575.54"
"NIFTY SMALLCAP 250","30 Sep 2009","2586.26"
"NIFTY SMALLCAP 250","29 Sep 2009","2559.84"
"NIFTY SMALLCAP 250","25 Sep 2009","2548.08"
"NIFTY SMALLCAP 250","24 Sep 2009","2522.11"
"NIFTY SMALLCAP 250","23 Sep 2009","2513.48"
"NIFTY SMALLCAP 250","22 Sep 2009","2551.46"
"NIFTY SMALLCAP 250","18 Sep 2009","2531.19"
"NIFTY SMALLCAP 250","17 Sep 2009","2516.88"
"NIFTY SMALLCAP 250","16 Sep 2009","2518.49"
"NIFTY SMALLCAP 250","15 Sep 2009","2498.19"
"NIFTY SMALLCAP 250","14 Sep 2009","2461.83"
"NIFTY SMALLCAP 250","11 Sep 2009","2461.05"
"NIFTY SMALLCAP 250","10 Sep 2009","2473.25"
"NIFTY SMALLCAP 250","09 Sep 2009","2485.75"
"NIFTY SMALLCAP 250","08 Sep 2009","2483.71"
"NIFTY SMALLCAP 250","07 Sep 2009","2485.08"
"NIFTY SMALLCAP 250","04 Sep 2009","2423.48"
"NIFTY SMALLCAP 250","03 Sep 2009","2398.66"
"NIFTY SMALLCAP 250","02 Sep 2009","2391.91"
"NIFTY SMALLCAP 250","01 Sep 2009","2399.22"
"NIFTY SMALLCAP 250","31 Aug 2009","2435.30"
"NIFTY SMALLCAP 250","28 Aug 2009","2421.60"
"NIFTY SMALLCAP 250","27 Aug 2009","2397.19"
"NIFTY SMALLCAP 250","26 Aug 2009","2385.90"
"NIFTY SMALLCAP 250","25 Aug 2009","2339.86"
"NIFTY SMALLCAP 250","24 Aug 2009","2317.57"
"NIFTY SMALLCAP 250","21 Aug 2009","2256.24"
"NIFTY SMALLCAP 250","20 Aug 2009","2224.03"
"NIFTY SMALLCAP 250","19 Aug 2009","2205.30"
"NIFTY SMALLCAP 250","18 Aug 2009","2214.70"
"NIFTY SMALLCAP 250","17 Aug 2009","2175.26"
"NIFTY SMALLCAP 250","14 Aug 2009","2243.74"
"NIFTY SMALLCAP 250","13 Aug 2009","2242.92"
"NIFTY SMALLCAP 250","12 Aug 2009","2158.52"
"NIFTY SMALLCAP 250","11 Aug 2009","2149.82"
"NIFTY SMALLCAP 250","10 Aug 2009","2134.76"
"NIFTY SMALLCAP 250","07 Aug 2009","2167.09"
"NIFTY SMALLCAP 250","06 Aug 2009","2212.27"
"NIFTY SMALLCAP 250","05 Aug 2009","2246.44"
"NIFTY SMALLCAP 250","04 Aug 2009","2229.27"
"NIFTY SMALLCAP 250","03 Aug 2009","2226.01"
"NIFTY SMALLCAP 250","31 Jul 2009","2199.94"
"NIFTY SMALLCAP 250","30 Jul 2009","2191.25"
"NIFTY SMALLCAP 250","29 Jul 2009","2172.92"
"NIFTY SMALLCAP 250","28 Jul 2009","2201.85"
"NIFTY SMALLCAP 250","27 Jul 2009","2169.92"
"NIFTY SMALLCAP 250","24 Jul 2009","2142.74"
"NIFTY SMALLCAP 250","23 Jul 2009","2106.73"
"NIFTY SMALLCAP 250","22 Jul 2009","2053.56"
"NIFTY SMALLCAP 250","21 Jul 2009","2069.40"
"NIFTY SMALLCAP 250","20 Jul 2009","2070.53"
"NIFTY SMALLCAP 250","17 Jul 2009","2017.73"
"NIFTY SMALLCAP 250","16 Jul 2009","1972.49"
"NIFTY SMALLCAP 250","15 Jul 2009","1959.04"
"NIFTY SMALLCAP 250","14 Jul 2009","1875.16"
"NIFTY SMALLCAP 250","13 Jul 2009","1802.29"
"NIFTY SMALLCAP 250","10 Jul 2009","1855.96"
"NIFTY SMALLCAP 250","09 Jul 2009","1887.04"
"NIFTY SMALLCAP 250","08 Jul 2009","1887.71"
"NIFTY SMALLCAP 250","07 Jul 2009","1955.14"
"NIFTY SMALLCAP 250","06 Jul 2009","1964.45"
"NIFTY SMALLCAP 250","03 Jul 2009","2049.55"
"NIFTY SMALLCAP 250","02 Jul 2009","2039.75"
"NIFTY SMALLCAP 250","01 Jul 2009","2026.62"
"NIFTY SMALLCAP 250","30 Jun 2009","2021.41"
"NIFTY SMALLCAP 250","29 Jun 2009","2073.98"
"NIFTY SMALLCAP 250","26 Jun 2009","2042.87"
"NIFTY SMALLCAP 250","25 Jun 2009","2005.69"
"NIFTY SMALLCAP 250","24 Jun 2009","2006.64"
"NIFTY SMALLCAP 250","23 Jun 2009","1963.27"
"NIFTY SMALLCAP 250","22 Jun 2009","1962.68"
"NIFTY SMALLCAP 250","19 Jun 2009","1972.80"
"NIFTY SMALLCAP 250","18 Jun 2009","1950.49"
"NIFTY SMALLCAP 250","17 Jun 2009","2024.50"
"NIFTY SMALLCAP 250","16 Jun 2009","2106.90"
"NIFTY SMALLCAP 250","15 Jun 2009","2069.00"
"NIFTY SMALLCAP 250","12 Jun 2009","2113.60"
"NIFTY SMALLCAP 250","11 Jun 2009","2163.33"
"NIFTY SMALLCAP 250","10 Jun 2009","2175.72"
"NIFTY SMALLCAP 250","09 Jun 2009","2166.15"
"NIFTY SMALLCAP 250","08 Jun 2009","2126.51"
"NIFTY SMALLCAP 250","05 Jun 2009","2249.31"
"NIFTY SMALLCAP 250","04 Jun 2009","2269.66"
"NIFTY SMALLCAP 250","03 Jun 2009","2228.76"
"NIFTY SMALLCAP 250","02 Jun 2009","2187.01"
"NIFTY SMALLCAP 250","01 Jun 2009","2156.49"
"NIFTY SMALLCAP 250","29 May 2009","2089.50"
"NIFTY SMALLCAP 250","28 May 2009","2030.99"
"NIFTY SMALLCAP 250","27 May 2009","2036.50"
"NIFTY SMALLCAP 250","26 May 2009","1964.50"
"NIFTY SMALLCAP 250","25 May 2009","2034.61"
"NIFTY SMALLCAP 250","22 May 2009","1949.14"
"NIFTY SMALLCAP 250","21 May 2009","1888.71"
"NIFTY SMALLCAP 250","20 May 2009","1844.84"
"NIFTY SMALLCAP 250","19 May 2009","1693.08"
"NIFTY SMALLCAP 250","18 May 2009","1644.41"
"NIFTY SMALLCAP 250","15 May 2009","1515.44"
"NIFTY SMALLCAP 250","14 May 2009","1505.40"
"NIFTY SMALLCAP 250","13 May 2009","1501.06"
"NIFTY SMALLCAP 250","12 May 2009","1506.57"
"NIFTY SMALLCAP 250","11 May 2009","1489.58"
"NIFTY SMALLCAP 250","08 May 2009","1514.56"
"NIFTY SMALLCAP 250","07 May 2009","1518.19"
"NIFTY SMALLCAP 250","06 May 2009","1478.49"
"NIFTY SMALLCAP 250","05 May 2009","1480.22"
"NIFTY SMALLCAP 250","04 May 2009","1450.66"
"NIFTY SMALLCAP 250","29 Apr 2009","1406.36"
"NIFTY SMALLCAP 250","28 Apr 2009","1388.20"
"NIFTY SMALLCAP 250","27 Apr 2009","1435.19"
"NIFTY SMALLCAP 250","24 Apr 2009","1447.11"
"NIFTY SMALLCAP 250","23 Apr 2009","1423.82"
"NIFTY SMALLCAP 250","22 Apr 2009","1414.43"
"NIFTY SMALLCAP 250","21 Apr 2009","1440.22"
"NIFTY SMALLCAP 250","20 Apr 2009","1432.09"
"NIFTY SMALLCAP 250","17 Apr 2009","1407.83"
"NIFTY SMALLCAP 250","16 Apr 2009","1398.27"
"NIFTY SMALLCAP 250","15 Apr 2009","1467.21"
"NIFTY SMALLCAP 250","13 Apr 2009","1398.24"
"NIFTY SMALLCAP 250","09 Apr 2009","1354.35"
"NIFTY SMALLCAP 250","08 Apr 2009","1333.35"
"NIFTY SMALLCAP 250","06 Apr 2009","1284.27"
"NIFTY SMALLCAP 250","02 Apr 2009","1247.32"
"NIFTY SMALLCAP 250","01 Apr 2009","1214.02"
"NIFTY SMALLCAP 250","31 Mar 2009","1183.49"
"NIFTY SMALLCAP 250","30 Mar 2009","1162.89"
"NIFTY SMALLCAP 250","27 Mar 2009","1172.08"
"NIFTY SMALLCAP 250","26 Mar 2009","1148.80"
"NIFTY SMALLCAP 250","25 Mar 2009","1138.23"
"NIFTY SMALLCAP 250","24 Mar 2009","1131.14"
"NIFTY SMALLCAP 250","23 Mar 2009","1138.70"
"NIFTY SMALLCAP 250","20 Mar 2009","1111.34"
"NIFTY SMALLCAP 250","19 Mar 2009","1112.75"
"NIFTY SMALLCAP 250","18 Mar 2009","1099.42"
"NIFTY SMALLCAP 250","17 Mar 2009","1079.01"
"NIFTY SMALLCAP 250","16 Mar 2009","1075.49"
"NIFTY SMALLCAP 250","13 Mar 2009","1051.16"
"NIFTY SMALLCAP 250","12 Mar 2009","1031.01"
"NIFTY SMALLCAP 250","09 Mar 2009","1026.81"
"NIFTY SMALLCAP 250","06 Mar 2009","1043.36"
"NIFTY SMALLCAP 250","05 Mar 2009","1045.33"
"NIFTY SMALLCAP 250","04 Mar 2009","1063.01"
"NIFTY SMALLCAP 250","03 Mar 2009","1067.34"
"NIFTY SMALLCAP 250","02 Mar 2009","1078.92"
"NIFTY SMALLCAP 250","27 Feb 2009","1096.74"
"NIFTY SMALLCAP 250","26 Feb 2009","1101.94"
"NIFTY SMALLCAP 250","25 Feb 2009","1101.37"
"NIFTY SMALLCAP 250","24 Feb 2009","1098.38"
"NIFTY SMALLCAP 250","20 Feb 2009","1115.70"
"NIFTY SMALLCAP 250","19 Feb 2009","1134.36"
"NIFTY SMALLCAP 250","18 Feb 2009","1137.86"
"NIFTY SMALLCAP 250","17 Feb 2009","1142.14"
"NIFTY SMALLCAP 250","16 Feb 2009","1166.25"
"NIFTY SMALLCAP 250","13 Feb 2009","1197.34"
"NIFTY SMALLCAP 250","12 Feb 2009","1184.85"
"NIFTY SMALLCAP 250","11 Feb 2009","1182.14"
"NIFTY SMALLCAP 250","10 Feb 2009","1174.85"
"NIFTY SMALLCAP 250","09 Feb 2009","1170.26"
"NIFTY SMALLCAP 250","06 Feb 2009","1153.95"
"NIFTY SMALLCAP 250","05 Feb 2009","1137.51"
"NIFTY SMALLCAP 250","04 Feb 2009","1147.80"
"NIFTY SMALLCAP 250","03 Feb 2009","1149.56"
"NIFTY SMALLCAP 250","02 Feb 2009","1154.20"
"NIFTY SMALLCAP 250","30 Jan 2009","1172.09"
"NIFTY SMALLCAP 250","29 Jan 2009","1159.58"
"NIFTY SMALLCAP 250","28 Jan 2009","1158.66"
"NIFTY SMALLCAP 250","27 Jan 2009","1150.15"
"NIFTY SMALLCAP 250","23 Jan 2009","1143.45"
"NIFTY SMALLCAP 250","22 Jan 2009","1158.04"
"NIFTY SMALLCAP 250","21 Jan 2009","1178.09"
"NIFTY SMALLCAP 250","20 Jan 2009","1204.52"
"NIFTY SMALLCAP 250","19 Jan 2009","1212.41"
"NIFTY SMALLCAP 250","16 Jan 2009","1200.32"
"NIFTY SMALLCAP 250","15 Jan 2009","1195.96"
"NIFTY SMALLCAP 250","14 Jan 2009","1218.49"
"NIFTY SMALLCAP 250","13 Jan 2009","1200.61"
"NIFTY SMALLCAP 250","12 Jan 2009","1218.02"
"NIFTY SMALLCAP 250","09 Jan 2009","1237.08"
"NIFTY SMALLCAP 250","07 Jan 2009","1272.50"
"NIFTY SMALLCAP 250","06 Jan 2009","1366.90"
"NIFTY SMALLCAP 250","05 Jan 2009","1364.64"
"NIFTY SMALLCAP 250","02 Jan 2009","1343.36"
"NIFTY SMALLCAP 250","01 Jan 2009","1320.18"
"NIFTY SMALLCAP 250","31 Dec 2008","1283.77"
"NIFTY SMALLCAP 250","30 Dec 2008","1269.99"
"NIFTY SMALLCAP 250","29 Dec 2008","1243.82"
"NIFTY SMALLCAP 250","26 Dec 2008","1230.97"
"NIFTY SMALLCAP 250","24 Dec 2008","1242.14"
"NIFTY SMALLCAP 250","23 Dec 2008","1255.60"
"NIFTY SMALLCAP 250","22 Dec 2008","1291.43"
"NIFTY SMALLCAP 250","19 Dec 2008","1300.70"
"NIFTY SMALLCAP 250","18 Dec 2008","1293.90"
"NIFTY SMALLCAP 250","17 Dec 2008","1276.44"
"NIFTY SMALLCAP 250","16 Dec 2008","1320.42"
"NIFTY SMALLCAP 250","15 Dec 2008","1277.59"
"NIFTY SMALLCAP 250","12 Dec 2008","1236.63"
"NIFTY SMALLCAP 250","11 Dec 2008","1210.27"
"NIFTY SMALLCAP 250","10 Dec 2008","1190.17"
"NIFTY SMALLCAP 250","08 Dec 2008","1175.06"
"NIFTY SMALLCAP 250","05 Dec 2008","1171.42"
"NIFTY SMALLCAP 250","04 Dec 2008","1174.66"
"NIFTY SMALLCAP 250","03 Dec 2008","1149.43"
"NIFTY SMALLCAP 250","02 Dec 2008","1142.87"
"NIFTY SMALLCAP 250","01 Dec 2008","1161.56"
"NIFTY SMALLCAP 250","28 Nov 2008","1173.94"
"NIFTY SMALLCAP 250","26 Nov 2008","1174.93"
"NIFTY SMALLCAP 250","25 Nov 2008","1180.04"
"NIFTY SMALLCAP 250","24 Nov 2008","1191.30"
"NIFTY SMALLCAP 250","21 Nov 2008","1197.21"
"NIFTY SMALLCAP 250","20 Nov 2008","1197.46"
"NIFTY SMALLCAP 250","19 Nov 2008","1235.18"
"NIFTY SMALLCAP 250","18 Nov 2008","1258.66"
"NIFTY SMALLCAP 250","17 Nov 2008","1292.39"
"NIFTY SMALLCAP 250","14 Nov 2008","1325.94"
"NIFTY SMALLCAP 250","12 Nov 2008","1346.32"
"NIFTY SMALLCAP 250","11 Nov 2008","1367.85"
"NIFTY SMALLCAP 250","10 Nov 2008","1411.27"
"NIFTY SMALLCAP 250","07 Nov 2008","1375.00"
"NIFTY SMALLCAP 250","06 Nov 2008","1365.03"
"NIFTY SMALLCAP 250","05 Nov 2008","1398.17"
"NIFTY SMALLCAP 250","04 Nov 2008","1427.10"
"NIFTY SMALLCAP 250","03 Nov 2008","1394.75"
"NIFTY SMALLCAP 250","31 Oct 2008","1335.12"
"NIFTY SMALLCAP 250","29 Oct 2008","1295.62"
"NIFTY SMALLCAP 250","28 Oct 2008","1308.40"
"NIFTY SMALLCAP 250","27 Oct 2008","1219.92"
"NIFTY SMALLCAP 250","24 Oct 2008","1284.81"
"NIFTY SMALLCAP 250","23 Oct 2008","1401.60"
"NIFTY SMALLCAP 250","22 Oct 2008","1452.27"
"NIFTY SMALLCAP 250","21 Oct 2008","1483.31"
"NIFTY SMALLCAP 250","20 Oct 2008","1452.41"
"NIFTY SMALLCAP 250","17 Oct 2008","1475.59"
"NIFTY SMALLCAP 250","16 Oct 2008","1515.94"
"NIFTY SMALLCAP 250","15 Oct 2008","1533.79"
"NIFTY SMALLCAP 250","14 Oct 2008","1609.86"
"NIFTY SMALLCAP 250","13 Oct 2008","1571.57"
"NIFTY SMALLCAP 250","10 Oct 2008","1519.50"
"NIFTY SMALLCAP 250","08 Oct 2008","1656.16"
"NIFTY SMALLCAP 250","07 Oct 2008","1742.56"
"NIFTY SMALLCAP 250","06 Oct 2008","1783.39"
"NIFTY SMALLCAP 250","03 Oct 2008","1918.64"
"NIFTY SMALLCAP 250","01 Oct 2008","1977.72"
"NIFTY SMALLCAP 250","30 Sep 2008","1967.16"
"NIFTY SMALLCAP 250","29 Sep 2008","1943.71"
"NIFTY SMALLCAP 250","26 Sep 2008","2044.22"
"NIFTY SMALLCAP 250","25 Sep 2008","2107.79"
"NIFTY SMALLCAP 250","24 Sep 2008","2129.95"
"NIFTY SMALLCAP 250","23 Sep 2008","2122.16"
"NIFTY SMALLCAP 250","22 Sep 2008","2163.57"
"NIFTY SMALLCAP 250","19 Sep 2008","2167.15"
"NIFTY SMALLCAP 250","18 Sep 2008","2112.26"
"NIFTY SMALLCAP 250","17 Sep 2008","2152.26"
"NIFTY SMALLCAP 250","16 Sep 2008","2181.72"
"NIFTY SMALLCAP 250","15 Sep 2008","2213.00"
"NIFTY SMALLCAP 250","12 Sep 2008","2321.28"
"NIFTY SMALLCAP 250","11 Sep 2008","2362.50"
"NIFTY SMALLCAP 250","10 Sep 2008","2390.94"
"NIFTY SMALLCAP 250","09 Sep 2008","2415.52"
"NIFTY SMALLCAP 250","08 Sep 2008","2425.04"
"NIFTY SMALLCAP 250","05 Sep 2008","2406.76"
"NIFTY SMALLCAP 250","04 Sep 2008","2434.45"
"NIFTY SMALLCAP 250","02 Sep 2008","2437.37"
"NIFTY SMALLCAP 250","01 Sep 2008","2413.61"
"NIFTY SMALLCAP 250","29 Aug 2008","2421.36"
"NIFTY SMALLCAP 250","28 Aug 2008","2374.69"
"NIFTY SMALLCAP 250","27 Aug 2008","2406.17"
"NIFTY SMALLCAP 250","26 Aug 2008","2416.80"
"NIFTY SMALLCAP 250","25 Aug 2008","2417.57"
"NIFTY SMALLCAP 250","22 Aug 2008","2415.86"
"NIFTY SMALLCAP 250","21 Aug 2008","2413.75"
"NIFTY SMALLCAP 250","20 Aug 2008","2463.25"
"NIFTY SMALLCAP 250","19 Aug 2008","2431.81"
"NIFTY SMALLCAP 250","18 Aug 2008","2430.27"
"NIFTY SMALLCAP 250","14 Aug 2008","2450.72"
"NIFTY SMALLCAP 250","13 Aug 2008","2486.25"
"NIFTY SMALLCAP 250","12 Aug 2008","2480.40"
"NIFTY SMALLCAP 250","11 Aug 2008","2492.78"
"NIFTY SMALLCAP 250","08 Aug 2008","2461.59"
"NIFTY SMALLCAP 250","07 Aug 2008","2449.26"
"NIFTY SMALLCAP 250","06 Aug 2008","2433.91"
"NIFTY SMALLCAP 250","05 Aug 2008","2433.31"
"NIFTY SMALLCAP 250","04 Aug 2008","2409.22"
"NIFTY SMALLCAP 250","01 Aug 2008","2375.17"
"NIFTY SMALLCAP 250","31 Jul 2008","2354.27"
"NIFTY SMALLCAP 250","30 Jul 2008","2351.22"
"NIFTY SMALLCAP 250","29 Jul 2008","2324.17"
"NIFTY SMALLCAP 250","28 Jul 2008","2361.66"
"NIFTY SMALLCAP 250","25 Jul 2008","2330.12"
"NIFTY SMALLCAP 250","24 Jul 2008","2338.78"
"NIFTY SMALLCAP 250","23 Jul 2008","2344.51"
"NIFTY SMALLCAP 250","22 Jul 2008","2252.34"
"NIFTY SMALLCAP 250","21 Jul 2008","2216.56"
"NIFTY SMALLCAP 250","18 Jul 2008","2221.33"
"NIFTY SMALLCAP 250","17 Jul 2008","2200.66"
"NIFTY SMALLCAP 250","16 Jul 2008","2177.25"
"NIFTY SMALLCAP 250","15 Jul 2008","2198.87"
"NIFTY SMALLCAP 250","14 Jul 2008","2258.80"
"NIFTY SMALLCAP 250","11 Jul 2008","2276.45"
"NIFTY SMALLCAP 250","10 Jul 2008","2310.02"
"NIFTY SMALLCAP 250","09 Jul 2008","2302.73"
"NIFTY SMALLCAP 250","08 Jul 2008","2243.54"
"NIFTY SMALLCAP 250","07 Jul 2008","2258.68"
"NIFTY SMALLCAP 250","04 Jul 2008","2224.63"
"NIFTY SMALLCAP 250","03 Jul 2008","2182.54"
"NIFTY SMALLCAP 250","02 Jul 2008","2235.28"
"NIFTY SMALLCAP 250","01 Jul 2008","2187.60"
"NIFTY SMALLCAP 250","30 Jun 2008","2290.09"
"NIFTY SMALLCAP 250","27 Jun 2008","2358.51"
"NIFTY SMALLCAP 250","26 Jun 2008","2419.75"
"NIFTY SMALLCAP 250","25 Jun 2008","2410.29"
"NIFTY SMALLCAP 250","24 Jun 2008","2390.35"
"NIFTY SMALLCAP 250","23 Jun 2008","2420.65"
"NIFTY SMALLCAP 250","20 Jun 2008","2502.72"
"NIFTY SMALLCAP 250","19 Jun 2008","2575.22"
"NIFTY SMALLCAP 250","18 Jun 2008","2615.13"
"NIFTY SMALLCAP 250","17 Jun 2008","2623.97"
"NIFTY SMALLCAP 250","16 Jun 2008","2580.66"
"NIFTY SMALLCAP 250","13 Jun 2008","2549.41"
"NIFTY SMALLCAP 250","12 Jun 2008","2537.88"
"NIFTY SMALLCAP 250","11 Jun 2008","2518.20"
"NIFTY SMALLCAP 250","10 Jun 2008","2476.87"
"NIFTY SMALLCAP 250","09 Jun 2008","2493.52"
"NIFTY SMALLCAP 250","06 Jun 2008","2571.21"
"NIFTY SMALLCAP 250","05 Jun 2008","2585.09"
"NIFTY SMALLCAP 250","04 Jun 2008","2581.17"
"NIFTY SMALLCAP 250","03 Jun 2008","2641.29"
"NIFTY SMALLCAP 250","02 Jun 2008","2670.48"
"NIFTY SMALLCAP 250","30 May 2008","2739.45"
"NIFTY SMALLCAP 250","29 May 2008","2737.60"
"NIFTY SMALLCAP 250","28 May 2008","2750.22"
"NIFTY SMALLCAP 250","27 May 2008","2728.02"
"NIFTY SMALLCAP 250","26 May 2008","2756.87"
"NIFTY SMALLCAP 250","23 May 2008","2815.65"
"NIFTY SMALLCAP 250","22 May 2008","2858.89"
"NIFTY SMALLCAP 250","21 May 2008","2898.60"
"NIFTY SMALLCAP 250","20 May 2008","2874.70"
"NIFTY SMALLCAP 250","16 May 2008","2874.68"
"NIFTY SMALLCAP 250","15 May 2008","2849.82"
"NIFTY SMALLCAP 250","14 May 2008","2803.69"
"NIFTY SMALLCAP 250","13 May 2008","2788.17"
"NIFTY SMALLCAP 250","12 May 2008","2783.81"
"NIFTY SMALLCAP 250","09 May 2008","2808.83"
"NIFTY SMALLCAP 250","08 May 2008","2870.55"
"NIFTY SMALLCAP 250","07 May 2008","2890.93"
"NIFTY SMALLCAP 250","06 May 2008","2895.09"
"NIFTY SMALLCAP 250","05 May 2008","2931.41"
"NIFTY SMALLCAP 250","02 May 2008","2920.24"
"NIFTY SMALLCAP 250","30 Apr 2008","2895.66"
"NIFTY SMALLCAP 250","29 Apr 2008","2887.48"
"NIFTY SMALLCAP 250","28 Apr 2008","2854.49"
"NIFTY SMALLCAP 250","25 Apr 2008","2848.71"
"NIFTY SMALLCAP 250","24 Apr 2008","2840.97"
"NIFTY SMALLCAP 250","23 Apr 2008","2865.85"
"NIFTY SMALLCAP 250","22 Apr 2008","2855.62"
